X,Y,Z,I,J,K
-67934.1427,728.5426,849.9183,-0.0631231,-0.9379423,0.340998
-67934.3549,690.9421,744.0277,-0.0630978,-0.9430427,0.3266331
-67934.5671,655.1025,637.5393,-0.0630828,-0.9486692,0.309915
-67934.779,621.2798,530.4111,-0.0630891,-0.9546949,0.290822
-67934.9867,589.7782,422.6002,-0.063138,-0.9611964,0.2685426
-67935.1849,561.0481,314.0473,-0.0632712,-0.9683823,0.2413143
-67935.3678,535.7939,204.6765,-0.063522,-0.9764004,0.2064151
-67935.5334,515.0399,94.4391,-0.0638862,-0.9848727,0.1610725
-67935.6846,500.0755,-16.5992,-0.0643338,-0.992543,0.1035354
-67935.8306,492.2653,-128.1598,-0.0647391,-0.9973171,0.034169
-67935.9842,492.7677,-239.7218,-0.0649587,-0.9969076,-0.0442229
-67936.157,502.3622,-350.5686,-0.0648789,-0.989592,-0.1284463
-67936.358,521.5743,-459.8295,-0.0644324,-0.9738185,-0.2180044
-67936.5976,551.1574,-566.3514,-0.0634996,-0.9458835,-0.3182328
-67936.898,592.8452,-668.1813,-0.0616379,-0.8942064,-0.4433912
-67937.1612,631.3475,-734.4399,-0.0588215,-0.8220346,-0.5663913
-67937.3761,665.6393,-776.7605,-0.0541963,-0.7135361,-0.6985192
-67937.5724,708.6562,-809.4938,-0.0413774,-0.4468391,-0.8936569
-67937.6423,736.6469,-819.1747,-0.026962,-0.1777691,-0.9837028
-67987.4885,718.9854,-812.0476,-0.0382853,-0.3867714,-0.9213806
-67987.3138,676.4361,-783.5427,-0.052698,-0.6788205,-0.7324109
-67987.097,640.7121,-742.5842,-0.0582684,-0.8063361,-0.5885804
-67986.8621,606.0185,-686.9634,-0.0611453,-0.878412,-0.4739763
-67986.545,561.5842,-586.5632,-0.0633464,-0.9381212,-0.3404642
-67986.2946,529.8194,-480.9147,-0.0644168,-0.9693897,-0.2369265
-67986.0859,508.6365,-372.1639,-0.0649533,-0.9871858,-0.1457572
-67985.9073,497.1794,-261.6636,-0.0651062,-0.996036,-0.0606097
-67985.7498,494.9181,-150.2874,-0.064943,-0.9977052,0.0191504
-67985.6025,501.146,-38.7828,-0.0645657,-0.9937935,0.0905861
-67985.4523,514.7776,72.2854,-0.0641156,-0.9865126,0.1506055
-67985.2889,534.4695,182.5889,-0.0637318,-0.9780641,0.198315
-67985.1082,558.8988,292.0261,-0.0634568,-0.9698975,0.2351002
-67984.9112,586.9816,400.6309,-0.0633031,-0.962542,0.2636391
-67984.7034,617.9507,508.4794,-0.0632405,-0.9559164,0.2867481
-67984.4903,651.3134,615.6353,-0.0632292,-0.9498107,0.3063684
-67984.2765,686.7447,722.1438,-0.0632417,-0.9441074,0.3235145
-67984.0629,723.9816,828.0328,-0.0632657,-0.9388698,0.3384095
-67983.8474,762.7565,933.4019,-0.0632954,-0.934315,0.3507837
-67983.6262,802.7799,1038.2855,-0.063339,-0.9305434,0.3606621
-67983.3958,843.7894,1142.7822,-0.0633955,-0.9274817,0.3684545
-67983.1544,885.5925,1246.961,-0.0634601,-0.9248671,0.3749582
-67982.9027,928.0905,1350.8592,-0.063537,-0.9224354,0.3808883
-67982.6411,971.2316,1454.4916,-0.0636292,-0.9201527,0.3863552
-67982.3671,1014.9335,1557.8822,-0.0637254,-0.9182608,0.3908147
-67982.0722,1059.0748,1661.0795,-0.0638228,-0.9166588,0.3945418
-67981.7475,1103.816,1764.0321,-0.0639839,-0.9128323,0.4032906
-68031.4034,1134.2189,1823.7415,-0.0643169,-0.9058985,0.4185824
-68031.7451,1088.5838,1721.285,-0.0640608,-0.9149954,0.398346
-68032.0593,1044.1923,1618.3078,-0.0639375,-0.9173256,0.3929704
-68032.3461,1000.2555,1515.1395,-0.0638419,-0.9189342,0.3892096
-68032.616,956.8018,1411.7581,-0.0637458,-0.9210121,0.3842826
-68032.875,913.9491,1308.1222,-0.0636563,-0.9233726,0.3785906
-68033.1242,871.759,1204.2157,-0.0635859,-0.9258576,0.3724843
-68033.3626,830.2929,1100.0178,-0.0635233,-0.9286094,0.3655808
-68033.5904,789.6849,995.4781,-0.0634711,-0.9319349,0.3570276
-68033.8103,750.1612,890.5182,-0.0634326,-0.9360404,0.346128
-68034.0261,711.999,785.056,-0.0634037,-0.9408459,0.3328499
-68034.2413,675.4791,679.0206,-0.0633824,-0.9463057,0.3169987
-68034.4568,640.8668,572.3628,-0.0633778,-0.952171,0.2989209
-68034.67,608.4373,465.0416,-0.0634041,-0.958459,0.278094
-68034.8758,578.5709,357.0048,-0.0634988,-0.9653537,0.2531009
-68035.0681,551.8571,248.1808,-0.0636982,-0.9730581,0.2215863
-68035.243,529.1912,138.501,-0.0640186,-0.9814504,0.1807117
-68035.4012,511.7694,27.9732,-0.06444,-0.9896631,0.1281191
-68035.5495,500.9523,-83.2182,-0.0648762,-0.9958849,0.0632795
-68035.7003,498.0089,-194.646,-0.0651815,-0.9978027,-0.0118835
-68035.8659,503.8689,-305.6645,-0.0652234,-0.9934307,-0.0940288
-68036.0564,519.1197,-415.4684,-0.064921,-0.9813125,-0.181138
-68036.2807,544.3478,-523.0543,-0.0641944,-0.9590158,-0.2759851
-68036.5551,580.7818,-626.8928,-0.0627858,-0.9192889,-0.3885433
-68036.8688,625.5223,-714.6524,-0.0600744,-0.8484407,-0.5258702
-68037.0769,657.1337,-759.0081,-0.0567206,-0.7676788,-0.6383197
-68037.2916,696.1489,-796.5546,-0.0484422,-0.5872681,-0.8079415
-68037.4095,732.0754,-814.9226,-0.0334735,-0.2962835,-0.9545133
-68087.3034,735.0289,-814.0894,-0.0334844,-0.2963387,-0.9544958
-68087.1854,699.1455,-795.7398,-0.0484952,-0.5873243,-0.8078975
-68086.9705,660.1758,-758.2299,-0.0568065,-0.767741,-0.6382372
-68086.7622,628.6018,-713.9165,-0.0601765,-0.8484955,-0.5257701
-68086.4478,583.9166,-626.2401,-0.062903,-0.9193285,-0.3884305
-68086.1726,547.5311,-522.4995,-0.0643211,-0.9590418,-0.2758652
-68085.9473,522.3401,-415.0151,-0.0650541,-0.9813241,-0.1810275
-68085.7559,507.1148,-305.3151,-0.0653615,-0.99343,-0.0939403
-68085.5894,501.2686,-194.4014,-0.0653234,-0.9977941,-0.0118219
-68085.4378,504.2147,-83.0787,-0.0650208,-0.9958728,0.0633216
-68085.2886,515.0258,28.0078,-0.0645861,-0.989649,0.1281539
-68085.1293,532.436,138.4308,-0.0641653,-0.9814315,0.1807624
-68084.9532,555.0866,248.0055,-0.0638455,-0.9730352,0.2216444
-68084.7595,581.7824,356.7243,-0.0636466,-0.9653252,0.2531724
-68084.5522,611.629,464.6557,-0.0635522,-0.9584261,0.2781735
-68084.3374,644.0366,571.8717,-0.0635261,-0.9521367,0.2989985
-68084.1203,678.6243,678.4247,-0.0635315,-0.9462722,0.3170689
-68083.9035,715.1166,784.3559,-0.0635536,-0.9408153,0.3329075
-68083.6862,753.2481,889.7148,-0.0635834,-0.9360139,0.3461721
-68083.4649,792.7387,994.572,-0.063623,-0.9319103,0.3570647
-68083.2356,833.3117,1099.0096,-0.0636762,-0.9285861,0.3656135
-68082.9958,874.7417,1203.1058,-0.0637395,-0.9258354,0.3725131
-68082.7451,916.8946,1306.911,-0.0638105,-0.9233498,0.3786204
-68082.4846,959.7099,1410.4456,-0.0639011,-0.9209884,0.3843138
-68082.2132,1003.1255,1513.7259,-0.0639978,-0.918911,0.3892388
-68081.9248,1047.0234,1616.7934,-0.0640935,-0.9173034,0.3929968
-68081.609,1091.3759,1719.6698,-0.0642176,-0.914969,0.3983815
-68081.2656,1136.9708,1822.0261,-0.0644734,-0.9058816,0.4185949
-68131.3373,1112.1457,1759.0657,-0.064454,-0.9127552,0.4033901
-68131.6669,1067.5212,1656.4154,-0.0642918,-0.9165869,0.3946328
-68131.9664,1023.4971,1553.5202,-0.064193,-0.9181919,0.3909002
-68132.2451,979.9104,1450.4325,-0.064096,-0.920082,0.3864464
-68132.5111,936.8824,1347.1038,-0.0640008,-0.922364,0.3809837
-68132.7673,894.4963,1243.5095,-0.0639216,-0.9248017,0.3750411
-68133.013,852.803,1139.6354,-0.0638549,-0.9274133,0.3685474
-68133.2478,811.8999,1035.4446,-0.0637958,-0.9304715,0.360767
-68133.4733,771.9781,930.8683,-0.0637493,-0.9342371,0.3509088
-68133.6932,733.2986,825.8084,-0.063716,-0.9387825,0.3385671
-68133.9115,696.1483,720.2308,-0.0636901,-0.9440101,0.3237106
-68134.1302,660.7944,614.0359,-0.063675,-0.9497094,0.3065903
-68134.3481,627.5006,507.1954,-0.0636849,-0.9558148,0.2869885
-68134.5607,596.5932,399.6631,-0.0637469,-0.9624509,0.2638646
-68134.762,568.5665,291.3742,-0.0638995,-0.9698217,0.235293
-68134.9466,544.1869,182.2522,-0.0641725,-0.9780037,0.1984707
-68135.1133,524.5345,72.2635,-0.0645548,-0.9864662,0.150722
-68135.2663,510.929,-38.4903,-0.0650016,-0.9937546,0.0907006
-68135.4161,504.7041,-149.6798,-0.0653722,-0.9976742,0.0193048
-68135.5762,506.938,-260.7408,-0.0655254,-0.9960226,-0.0603779
-68135.7576,518.3326,-370.9281,-0.0653592,-0.9872046,-0.1454483
-68135.9691,539.4179,-479.3705,-0.0648054,-0.9694545,-0.236555
-68136.2223,571.0512,-584.7207,-0.063711,-0.9382236,-0.3401137
-68136.5417,615.317,-684.8365,-0.0614703,-0.8785606,-0.4736588
-68136.7778,649.8855,-740.2989,-0.0585487,-0.806518,-0.5883033
-68136.9951,685.4842,-781.1392,-0.0529024,-0.6790246,-0.7322069
-68137.1701,727.8829,-809.5598,-0.0383345,-0.3869703,-0.921295
-68187.1124,751.3488,-814.9959,-0.0269791,-0.1783262,-0.9836015
-68187.042,723.5302,-805.3639,-0.0415181,-0.4473132,-0.8934132
-68186.8452,680.765,-772.7912,-0.054575,-0.7138698,-0.6981486
-68186.6292,646.6742,-730.6733,-0.0593059,-0.8223289,-0.5659134
-68186.3637,608.405,-664.7285,-0.0621969,-0.8944368,-0.4428481
-68186.0592,566.9844,-563.3787,-0.0641168,-0.9460398,-0.3176441
-68185.8149,537.6092,-457.3582,-0.0650864,-0.9739042,-0.2174268
-68185.6091,518.5482,-348.6127,-0.0655603,-0.9896107,-0.1279548
-68185.4317,509.0458,-238.2889,-0.065661,-0.9968774,-0.0438642
-68185.2738,508.5782,-127.2523,-0.065457,-0.9972621,0.0344054
-68185.1236,516.3748,-16.2166,-0.0650618,-0.9924766,0.103717
-68184.9676,531.2898,94.2978,-0.0646186,-0.9847896,0.1612883
-68184.7963,551.9744,204.0104,-0.064257,-0.9762961,0.2066811
-68184.6067,577.1431,312.8555,-0.0640091,-0.9682501,0.2416495
-68184.4011,605.7779,420.8816,-0.0638778,-0.96104,0.2689271
-68184.1854,637.1746,528.1657,-0.0638297,-0.9545242,0.2912205
-68183.9654,670.8796,634.7689,-0.0638263,-0.9485015,0.3102758
-68183.7452,706.5873,740.7351,-0.0638458,-0.9428838,0.3269463
-68183.5253,744.0405,846.1073,-0.0638745,-0.9378017,0.3412448
-68183.303,782.955,950.9511,-0.0639109,-0.9333908,0.3531247
-68183.0744,823.058,1055.3415,-0.063961,-0.9297822,0.3625109
-68182.8361,864.0959,1159.3625,-0.0640231,-0.9268425,0.3699514
-68182.5867,905.8962,1263.0773,-0.0640918,-0.924284,0.3762862
-68182.3271,948.3775,1366.5161,-0.0641763,-0.9218661,0.3821574
-68182.0573,991.4884,1469.6926,-0.0642727,-0.9196408,0.387466
-68181.7738,1035.1328,1572.6369,-0.0643692,-0.9178522,0.3916682
-68181.4673,1079.199,1675.3846,-0.0644739,-0.9161509,0.3956142
-68181.1302,1124.0177,1777.8509,-0.0646625,-0.9110469,0.4072007
-68230.9209,1135.9792,1796.5523,-0.0648803,-0.9087789,0.4122031
-68231.2647,1090.9023,1694.3237,-0.0646601,-0.915602,0.3968527
-68231.5792,1046.7768,1591.7052,-0.0645457,-0.9175327,0.392387
-68231.868,1003.0806,1488.902,-0.0644499,-0.9192187,0.3884368
-68232.1416,959.8911,1385.8764,-0.0643532,-0.9213744,0.3833118
-68232.4048,917.3164,1282.5924,-0.0642641,-0.9237689,0.3775197
-68232.6577,875.4125,1179.0356,-0.064193,-0.9262868,0.3713113
-68232.8998,834.2473,1075.1817,-0.0641282,-0.9291223,0.3641693
-68233.1316,793.9737,970.9737,-0.0640743,-0.9325834,0.3552219
-68233.3563,754.831,866.3301,-0.0640341,-0.9368431,0.3438382
-68233.578,717.0931,761.1729,-0.0640027,-0.9417745,0.3300975
-68233.7997,681.0426,655.4334,-0.0639797,-0.9473095,0.3138651
-68234.0216,646.9392,549.0657,-0.0639771,-0.9532522,0.2953255
-68234.2403,615.0719,442.0273,-0.0640127,-0.9596539,0.2738005
-68234.45,585.8575,334.2607,-0.0641243,-0.9667126,0.2476991
-68234.6445,559.9413,225.6904,-0.064347,-0.9746073,0.2144763
-68234.8206,538.2783,116.256,-0.0646877,-0.9830806,0.1713712
-68234.9801,522.1106,5.9922,-0.0651217,-0.9910826,0.1162514
-68235.1313,512.7923,-104.8688,-0.0655363,-0.9966392,0.0491448
-68235.2875,511.5284,-215.8523,-0.065787,-0.9974523,-0.0275868
-68235.4611,519.1625,-326.2781,-0.0657499,-0.9916799,-0.11067
-68235.6615,536.24,-435.3145,-0.0653513,-0.9778529,-0.1988289
-68235.8979,563.4189,-541.8972,-0.0644932,-0.9529737,-0.296111
-68236.1889,602.1574,-644.3154,-0.0628291,-0.9079069,-0.4144364
-68236.4813,643.7146,-720.8977,-0.0599861,-0.8363093,-0.5449664
-68236.6945,676.419,-764.1053,-0.0559831,-0.7433253,-0.6665833
-68236.9032,717.1272,-799.3115,-0.0454548,-0.5231968,-0.8509988
-68236.9957,749.0911,-813.0427,-0.0304639,-0.2406779,-0.9701268
-68286.8639,741.8389,-809.0566,-0.0360788,-0.3439141,-0.9383077
-68286.7176,702.7,-785.8768,-0.0511642,-0.6381417,-0.768217
-68286.4997,665.6364,-746.6911,-0.0580702,-0.7887755,-0.6119322
-68286.2948,635.3676,-701.6863,-0.0610503,-0.8597515,-0.5070506
-68285.956,588.2948,-603.3828,-0.0637655,-0.9295229,-0.3632095
-68285.6892,554.4901,-499.1179,-0.0650388,-0.9646331,-0.2554465
-68285.4675,531.4985,-391.5007,-0.0656986,-0.9844803,-0.1627339
-68285.2778,518.2811,-281.9019,-0.0659497,-0.9948655,-0.0767676
-68285.1116,514.295,-171.266,-0.0658636,-0.9978202,0.0040981
-68284.9581,518.9049,-60.3649,-0.0655319,-0.9948457,0.0773799
-68284.8041,531.115,50.1964,-0.0650926,-0.9880358,0.139815
-68284.6374,549.6308,160.0382,-0.0646897,-0.9796447,0.1900301
-68284.4526,573.1134,269.0189,-0.0643934,-0.971327,0.228861
-68284.2499,600.4279,377.1528,-0.0642189,-0.9637682,0.2588954
-68284.0342,630.7455,484.5148,-0.0641423,-0.95699,0.2829416
-68283.8119,663.5253,591.174,-0.0641267,-0.9507937,0.3031158
-68283.5883,698.4139,697.1808,-0.06414,-0.9450147,0.3206762
-68283.3651,735.1451,802.5767,-0.0641667,-0.9396735,0.3360006
-68283.1412,773.4451,907.4172,-0.0642028,-0.9350154,0.3487467
-68282.9126,813.0406,1011.7733,-0.0642499,-0.9310891,0.3590892
-68282.6754,853.6607,1115.7288,-0.0643099,-0.9279058,0.3672262
-68282.4275,895.0978,1219.3574,-0.0643786,-0.9252347,0.3738931
-68282.1688,937.2384,1322.7022,-0.0644561,-0.92277,0.3799223
-68281.9001,980.0305,1425.7792,-0.0645501,-0.9204435,0.3855089
-68281.6198,1023.4006,1528.609,-0.0646464,-0.9184595,0.3901961
-68281.3205,1067.2255,1631.2376,-0.0647437,-0.9168813,0.3938744
-68280.992,1111.5598,1733.6561,-0.0648879,-0.9139316,0.4006478
-68280.6381,1157.5123,1835.3784,-0.0651841,-0.9019194,0.4269571
-68330.8532,1114.3851,1732.0157,-0.0650475,-0.913904,0.4006848
-68331.1835,1070.0894,1629.698,-0.0649022,-0.9168568,0.3939052
-68331.4843,1026.3033,1527.17,-0.0648046,-0.9184361,0.3902248
-68331.7662,982.9715,1424.4411,-0.064709,-0.9204191,0.3855404
-68332.0365,940.2168,1321.4653,-0.0646154,-0.9227454,0.379955
-68332.2967,898.1131,1218.2217,-0.0645372,-0.9252112,0.3739239
-68332.5461,856.7121,1114.6947,-0.0644672,-0.9278812,0.3672608
-68332.7848,816.1268,1010.8413,-0.0644061,-0.9310632,0.3591283
-68333.0149,776.5644,906.5877,-0.0643578,-0.9349873,0.3487932
-68333.2405,738.2953,801.8504,-0.0643203,-0.9396425,0.336058
-68333.4652,701.592,696.5584,-0.0642929,-0.9449802,0.3207475
-68333.6905,666.7283,590.6562,-0.0642787,-0.9507582,0.3031947
-68333.9145,633.9706,484.102,-0.0642939,-0.9569555,0.2830237
-68334.1318,603.6731,376.8454,-0.0643702,-0.9637377,0.2589713
-68334.336,576.3766,268.8165,-0.0645448,-0.971302,0.2289246
-68334.5221,552.9099,159.9408,-0.0648414,-0.9796246,0.1900824
-68334.6899,534.4064,50.2036,-0.0652448,-0.9880204,0.1398528
-68334.8449,522.2035,-60.253,-0.0656831,-0.9948324,0.0774221
-68334.9992,517.5926,-171.0493,-0.0660129,-0.9978101,0.0041567
-68335.1664,521.5671,-281.5805,-0.066096,-0.9948624,-0.0766821
-68335.357,534.7612,-391.0754,-0.0658407,-0.984489,-0.1626237
-68335.5797,557.7178,-498.5908,-0.0651754,-0.9646564,-0.2553238
-68335.8474,591.4763,-602.7572,-0.0638937,-0.9295604,-0.3630909
-68336.187,638.4898,-700.9678,-0.061163,-0.8598067,-0.5069434
-68336.3922,668.7221,-745.9301,-0.0581674,-0.788843,-0.611836
-68336.6103,705.742,-785.0788,-0.051229,-0.6381966,-0.7681671
-68336.7567,744.835,-808.2361,-0.0360803,-0.3437327,-0.9383741
-68386.6739,758.0443,-810.5621,-0.0304565,-0.2401662,-0.9702539
-68386.5814,726.1932,-796.8794,-0.0456007,-0.5235742,-0.8507589
-68386.3723,685.6273,-761.7745,-0.0562479,-0.7435411,-0.6663203
-68386.1583,653.0397,-718.6895,-0.0603096,-0.8364931,-0.5446486
-68385.8642,611.6363,-642.3243,-0.0631991,-0.9080379,-0.4140931
-68385.5706,573.0507,-540.1962,-0.0648943,-0.9530596,-0.2957468
-68385.3313,545.9902,-433.9155,-0.0657717,-0.9778953,-0.1984813
-68385.1278,528.9968,-325.1887,-0.0661843,-0.9916832,-0.1103814
-68384.9514,521.4114,-215.0764,-0.0662316,-0.9974285,-0.0273803
-68384.7926,522.6903,-104.4075,-0.0659879,-0.9966026,0.0492839
-68384.6387,531.9961,6.1394,-0.0655773,-0.9910396,0.116362
-68384.4761,548.1316,116.0895,-0.065144,-0.9830254,0.1715149
-68384.2963,569.7511,225.2094,-0.0648012,-0.9745391,0.2146493
-68384.0976,595.6154,333.4646,-0.0645783,-0.9666273,0.2479138
-68383.8831,624.7721,440.9155,-0.0644672,-0.9595545,0.2740422
-68383.6594,656.5758,547.6382,-0.0644323,-0.9531459,0.2955697
-68383.4325,690.6078,653.6915,-0.0644373,-0.9472046,0.3140879
-68383.2058,726.5783,759.1183,-0.0644627,-0.9416772,0.3302856
-68382.9794,764.227,863.9651,-0.064497,-0.9367555,0.3439903
-68382.7501,803.2728,968.3004,-0.0645413,-0.9325035,0.3553473
-68382.5136,843.4438,1072.2018,-0.0645988,-0.929047,0.3642783
-68382.2671,884.5021,1175.7505,-0.0646671,-0.926215,0.371408
-68382.0096,926.2959,1279.0031,-0.0647417,-0.9236984,0.3776106
-68381.7418,968.7592,1381.9833,-0.0648305,-0.9213002,0.3834095
-68381.4635,1011.835,1484.706,-0.064925,-0.9191474,0.3885264
-68381.1699,1055.4152,1587.2071,-0.0650197,-0.9174627,0.3924726
-68380.8505,1099.4246,1689.5235,-0.0651377,-0.9155202,0.3969632
-68380.5015,1144.3836,1791.4507,-0.0653592,-0.9087103,0.4122789
-68430.4328,1138.0658,1769.4483,-0.0654605,-0.9109166,0.4073645
-68430.7786,1093.4413,1667.4852,-0.0652686,-0.9160168,0.3957945
-68431.0932,1049.569,1565.2409,-0.0651589,-0.917736,0.3918097
-68431.3846,1006.1173,1462.8003,-0.065065,-0.9195211,0.3876177
-68431.6622,963.1951,1360.129,-0.0649718,-0.921742,0.3823223
-68431.9296,920.8993,1257.1965,-0.0648863,-0.9241683,0.3764341
-68432.1865,879.2816,1153.9889,-0.0648116,-0.9267218,0.3701164
-68432.4324,838.4204,1050.4772,-0.0647439,-0.9296554,0.3626969
-68432.6686,798.4868,946.5984,-0.0646878,-0.9332552,0.3533414
-68432.8986,759.7315,842.269,-0.0646441,-0.9376522,0.3415107
-68433.1265,722.4241,737.4148,-0.0646115,-0.9427177,0.3272747
-68433.355,686.8468,631.9704,-0.064588,-0.9483266,0.3106525
-68433.5834,653.258,525.8919,-0.0645879,-0.9543479,0.2916306
-68433.8075,621.9651,419.134,-0.064635,-0.9608783,0.2693236
-68434.0208,593.4244,311.6339,-0.064766,-0.9681135,0.2419949
-68434.2172,568.3401,203.3138,-0.0650142,-0.9761875,0.2069568
-68434.3945,547.7245,94.1249,-0.06538,-0.9847035,0.1615071
-68434.5554,532.8581,-15.8665,-0.0658202,-0.9924067,0.1039072
-68434.71,525.0743,-126.3784,-0.0662077,-0.997204,0.0346526
-68434.8724,525.5062,-236.8908,-0.0663991,-0.9968447,-0.0434941
-68435.0545,534.9156,-346.6929,-0.06628,-0.989628,-0.1274494
-68435.2654,553.8249,-454.9245,-0.0657815,-0.9739894,-0.2168352
-68435.5145,582.9916,-560.4449,-0.0647772,-0.9461971,-0.3170409
-68435.8232,624.1445,-661.3167,-0.0627989,-0.8946754,-0.4422807
-68436.0911,662.1797,-726.9502,-0.0598302,-0.8226601,-0.5653765
-68436.3084,696.0686,-768.8694,-0.0549888,-0.7143233,-0.6976521
-68436.5059,738.5825,-801.2902,-0.0416921,-0.4481762,-0.8929725
-68436.5759,766.2383,-810.8534,-0.0270131,-0.1789434,-0.9834885
-68486.4193,748.8954,-803.8348,-0.0384403,-0.386905,-0.921318
-68486.2651,710.8302,-779.2042,-0.052481,-0.6599852,-0.7494433
-68486.046,674.7501,-739.3673,-0.0588788,-0.7983397,-0.5993221
-68485.8231,642.4937,-689.4312,-0.0619202,-0.869908,-0.4893118
-68485.4897,597.1667,-590.7092,-0.0644614,-0.9342095,-0.3508523
-68485.2247,564.7005,-486.4187,-0.0656859,-0.9672431,-0.2452063
-68485.0026,542.8547,-378.9605,-0.0663208,-0.9859253,-0.1534696
-68484.8117,530.6712,-269.635,-0.0665509,-0.9954565,-0.0680974
-68484.6437,527.6205,-159.359,-0.0664459,-0.9977173,0.0120463
-68484.4873,533.0423,-48.887,-0.0661035,-0.9942435,0.0843222
-68484.3286,545.9124,61.1971,-0.0656646,-0.9871699,0.1455462
-68484.1557,564.9327,170.5371,-0.0652673,-0.9787095,0.1945966
-68483.9638,588.7802,279.0114,-0.0649812,-0.9704279,0.2324802
-68483.7535,616.3542,386.644,-0.0648173,-0.9629342,0.2618327
-68483.5303,646.8581,493.5119,-0.064749,-0.9562078,0.2854369
-68483.3009,679.773,599.6839,-0.0647392,-0.9500548,0.3052945
-68483.0705,714.7567,705.2096,-0.0647576,-0.9443219,0.3225874
-68482.8409,751.5456,810.1315,-0.0647877,-0.9390538,0.33761
-68482.6103,789.8631,914.5081,-0.0648304,-0.9344684,0.3500941
-68482.3749,829.4397,1018.4104,-0.0648834,-0.9306346,0.360152
-68482.1305,870.0102,1121.9224,-0.0649491,-0.9275218,0.3680829
-68481.8754,911.377,1225.115,-0.0650234,-0.9248878,0.3746391
-68481.6096,953.437,1328.0275,-0.065105,-0.9224298,0.3806371
-68481.3336,996.1412,1430.6741,-0.0651963,-0.9201282,0.3861523
-68481.0455,1039.4093,1533.0782,-0.0652891,-0.9181953,0.3907106
-68480.7374,1083.1202,1635.2867,-0.0653902,-0.9165995,0.3944229
-68480.3988,1127.3819,1737.2692,-0.0655479,-0.9132418,0.4021105
-68529.9674,1166.79,1816.6177,-0.0659428,-0.9038703,0.4226939
-68530.3283,1121.3161,1715.2695,-0.0656677,-0.9142852,0.3997129
-68530.6623,1077.2462,1613.3257,-0.0655262,-0.9169289,0.393634
-68530.9672,1033.656,1511.1823,-0.065429,-0.9185187,0.3899263
-68531.254,990.5296,1408.8336,-0.0653375,-0.9205443,0.3851354
-68531.5295,947.9869,1306.236,-0.0652483,-0.9228892,0.3794973
-68531.7948,906.0979,1203.3703,-0.0651679,-0.9253668,0.3734293
-68532.0493,864.9148,1100.2197,-0.0650938,-0.9280682,0.3666772
-68532.2931,824.5592,996.7381,-0.0650294,-0.9313118,0.3583706
-68532.5288,785.2445,892.85,-0.064978,-0.9353111,0.3478088
-68532.7605,747.2405,788.4735,-0.0649365,-0.9400187,0.3348853
-68532.9919,710.8197,683.5383,-0.0649071,-0.9453963,0.3193947
-68533.2241,676.2519,577.9912,-0.0648926,-0.9512134,0.3016323
-68533.4545,643.809,471.7897,-0.0649111,-0.9574655,0.281152
-68533.6772,613.862,364.8801,-0.0649955,-0.9643329,0.2565885
